Product,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Release Year,Power Density,Vendor_3dfx,Vendor_AMD,Vendor_ATI,Vendor_Intel,Vendor_Matrox,Vendor_NVIDIA,Vendor_Sony,Vendor_VIA,Vendor_XGI,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Type_CPU,Type_GPU
Intel Pentium G645,2012-09-02,32.0,65.0,131.0,504.0,2900.0,2012,0.4961832061068702,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium G645T,2012-09-02,32.0,35.0,131.0,504.0,2500.0,2012,0.26717557251908397,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Xeon Phi 3110X,2012-11-12,22.0,300.0,350.0,5000.0,1053.0,2012,0.8571428571428571,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Xeon Phi 5110P,2012-11-12,22.0,225.0,350.0,5000.0,1053.0,2012,0.6428571428571429,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Xeon Phi 7110P,2012-11-12,22.0,300.0,350.0,5000.0,1250.0,2012,0.8571428571428571,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Xeon Phi 7110X,2012-11-12,22.0,300.0,350.0,5000.0,1250.0,2012,0.8571428571428571,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Xeon Phi SE10P,2012-11-12,22.0,300.0,350.0,5000.0,1100.0,2012,0.8571428571428571,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Xeon Phi SE10X,2012-11-12,22.0,300.0,350.0,5000.0,1100.0,2012,0.8571428571428571,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
AMD A10-6700T,2013-09-16,32.0,45.0,246.0,1303.0,2500.0,2013,0.18292682926829268,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
AMD A10-6790B,2013-10-28,32.0,100.0,246.0,1303.0,4000.0,2013,0.4065040650406504,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
AMD A10-6790K,2013-10-28,32.0,100.0,246.0,1303.0,4000.0,2013,0.4065040650406504,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
AMD A4-1350,2013-10-18,28.0,8.0,107.0,950.0,1000.0,2013,0.07476635514018691,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AMD A4-6320,2013-09-01,32.0,65.0,246.0,1303.0,3800.0,2013,0.26422764227642276,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
AMD A8-6500T,2013-09-16,32.0,45.0,246.0,1303.0,2100.0,2013,0.18292682926829268,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
AMD Athlon X4 750,2013-09-01,32.0,65.0,246.0,1303.0,3400.0,2013,0.26422764227642276,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Intel Atom E3815,2013-10-08,22.0,5.0,169.0,950.0,1467.0,2013,0.029585798816568046,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Atom E3825,2013-10-08,22.0,6.0,169.0,950.0,1333.0,2013,0.03550295857988166,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Atom E3826,2013-10-08,22.0,7.0,169.0,950.0,1467.0,2013,0.04142011834319527,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Atom E3827,2013-10-08,22.0,8.0,169.0,950.0,1750.0,2013,0.047337278106508875,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Atom E3845,2013-10-08,22.0,10.0,169.0,950.0,1910.0,2013,0.05917159763313609,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Atom Z3740,2013-09-27,22.0,2.0,100.0,950.0,1333.0,2013,0.02,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Atom Z3770,2013-09-27,22.0,8.0,100.0,950.0,1467.0,2013,0.08,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2950M,2013-09-01,22.0,37.0,118.0,1400.0,2000.0,2013,0.3135593220338983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2950M,2013-09-01,22.0,37.0,118.0,1400.0,2000.0,2013,0.3135593220338983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2955U,2013-09-01,22.0,15.0,118.0,1400.0,1400.0,2013,0.1271186440677966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2955U,2013-09-01,22.0,15.0,118.0,1400.0,1400.0,2013,0.1271186440677966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2961Y,2013-12-01,22.0,12.0,118.0,1400.0,1100.0,2013,0.1016949152542373,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron 2980U,2013-09-01,22.0,15.0,118.0,1400.0,1600.0,2013,0.1271186440677966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron G1620T,2013-09-01,22.0,35.0,94.0,950.0,2400.0,2013,0.3723404255319149,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron G1630,2013-09-01,22.0,55.0,94.0,950.0,2800.0,2013,0.5851063829787234,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron G1820,2013-12-01,22.0,54.0,177.0,1400.0,2700.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron G1820T,2013-12-01,22.0,54.0,177.0,1400.0,2400.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron G1820TE,2013-12-01,22.0,54.0,177.0,1400.0,2200.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron G1830,2013-12-01,22.0,54.0,177.0,1400.0,2800.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron N2805,2013-09-11,22.0,4.0,169.0,950.0,1463.0,2013,0.023668639053254437,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron N2806,2013-12-01,22.0,4.0,169.0,950.0,1580.0,2013,0.023668639053254437,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron N2810,2013-09-11,22.0,7.0,169.0,950.0,2000.0,2013,0.04142011834319527,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron N2820,2013-12-01,22.0,7.0,169.0,950.0,2170.0,2013,0.04142011834319527,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron N2910,2013-09-11,22.0,7.0,169.0,950.0,1600.0,2013,0.04142011834319527,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Celeron N2920,2013-12-01,22.0,7.0,169.0,950.0,1860.0,2013,0.04142011834319527,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4000M,2013-09-04,22.0,37.0,118.0,1400.0,2400.0,2013,0.3135593220338983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4005U,2013-09-04,22.0,15.0,118.0,1400.0,1700.0,2013,0.1271186440677966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4100E,2013-09-04,22.0,37.0,118.0,1400.0,2400.0,2013,0.3135593220338983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4102E,2013-09-04,22.0,25.0,118.0,1400.0,1600.0,2013,0.211864406779661,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4130,2013-09-01,22.0,54.0,177.0,1400.0,3400.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4130T,2013-09-01,22.0,35.0,177.0,1400.0,2900.0,2013,0.1977401129943503,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4330,2013-09-01,22.0,54.0,177.0,1400.0,3500.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4330T,2013-09-01,22.0,35.0,177.0,1400.0,3000.0,2013,0.1977401129943503,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i3-4340,2013-09-01,22.0,54.0,177.0,1400.0,3600.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i5-4300M,2013-09-01,22.0,37.0,118.0,1400.0,2600.0,2013,0.3135593220338983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i5-4330M,2013-09-01,22.0,37.0,118.0,1400.0,2800.0,2013,0.3135593220338983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i5-4440,2013-09-01,22.0,84.0,177.0,1400.0,3100.0,2013,0.4745762711864407,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i5-4440S,2013-09-01,22.0,65.0,177.0,1400.0,2800.0,2013,0.3672316384180791,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-3910K,2013-07-24,32.0,130.0,435.0,2270.0,3000.0,2013,0.2988505747126437,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4600M,2013-09-01,22.0,37.0,131.0,960.0,2900.0,2013,0.2824427480916031,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4600U,2013-09-01,22.0,15.0,118.0,1300.0,2100.0,2013,0.1271186440677966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4771,2013-09-01,22.0,84.0,177.0,1400.0,3500.0,2013,0.4745762711864407,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4820K,2013-09-01,22.0,130.0,257.0,1860.0,3700.0,2013,0.5058365758754864,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4850EQ,2013-08-29,22.0,47.0,264.0,1400.0,1600.0,2013,0.17803030303030304,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4860EQ,2013-08-29,22.0,47.0,264.0,1400.0,1800.0,2013,0.17803030303030304,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4930K,2013-09-01,22.0,130.0,257.0,1860.0,3400.0,2013,0.5058365758754864,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4960HQ,2013-09-01,22.0,47.0,264.0,1400.0,2600.0,2013,0.17803030303030304,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4960X,2013-09-03,22.0,130.0,257.0,1860.0,3600.0,2013,0.5058365758754864,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Core i7-4980HQ,2013-09-01,22.0,47.0,264.0,1400.0,2800.0,2013,0.17803030303030304,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium 3550M,2013-09-01,22.0,37.0,118.0,1400.0,2300.0,2013,0.3135593220338983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium 3556U,2013-09-01,22.0,15.0,118.0,1400.0,1700.0,2013,0.1271186440677966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium 3560Y,2013-09-01,22.0,12.0,118.0,1400.0,1200.0,2013,0.1016949152542373,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium G3220,2013-09-01,22.0,54.0,177.0,1400.0,3000.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium G3220T,2013-09-01,22.0,35.0,177.0,1400.0,2600.0,2013,0.1977401129943503,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium G3420,2013-09-01,22.0,54.0,177.0,1400.0,3200.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium G3420T,2013-09-01,22.0,35.0,177.0,1400.0,2700.0,2013,0.1977401129943503,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Intel Pentium G3430,2013-09-01,22.0,54.0,177.0,1400.0,3300.0,2013,0.3050847457627119,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
